AUPR	AUC	Time	Params
0.749314	0.975316	0.004987	{'k': 2}
0.227908	0.491083	0.004987	{'k': 1}
0.416019	0.455921	0.004981	{'k': 1}
0.407043	0.702465	0.005978	{'k': 2}
0.214141	0.608056	0.005013	{'k': 2}
0.281124	0.449083	0.004987	{'k': 1}
0.095305	0.465144	0.004979	{'k': 1}
0.275080	0.389423	0.004021	{'k': 1}
0.666667	0.990385	0.003989	{'k': 1}
0.620833	0.650485	0.004018	{'k': 1}
0.458225	0.609677	0.003992	{'k': 1}
0.231639	0.475599	0.004987	{'k': 1}
0.315195	0.716129	0.004987	{'k': 1}
0.538379	0.711926	0.004986	{'k': 2}
0.238788	0.547005	0.005018	{'k': 2}
0.283654	0.661023	0.003990	{'k': 1}
0.760989	0.792067	0.003990	{'k': 1}
0.280074	0.429087	0.004987	{'k': 1}
0.182168	0.391837	0.004987	{'k': 1}
0.358650	0.517460	0.004986	{'k': 1}
