AUPR	AUC	Time	Params
0.024932	0.291720	0.167558	{'k': 7, 'n_sf': 10}
0.086321	0.517222	0.156595	{'k': 9, 'n_sf': 10}
0.148464	0.750000	0.157578	{'k': 3, 'n_sf': 20}
0.102162	0.539456	0.153585	{'k': 5, 'n_sf': 10}
0.107120	0.551944	0.159578	{'k': 2, 'n_sf': 10}
0.107509	0.660287	0.151599	{'k': 9, 'n_sf': 10}
0.091865	0.741475	0.140630	{'k': 5, 'n_sf': 20}
0.085495	0.480640	0.177559	{'k': 7, 'n_sf': 10}
0.127114	0.579012	0.130650	{'k': 9, 'n_sf': 20}
0.090180	0.556014	0.182487	{'k': 9, 'n_sf': 10}
0.070012	0.679263	0.178522	{'k': 9, 'n_sf': 10}
0.124215	0.696217	0.174563	{'k': 3, 'n_sf': 10}
0.132668	0.623288	0.174563	{'k': 9, 'n_sf': 10}
0.059484	0.595392	0.146644	{'k': 1, 'n_sf': 20}
0.020833	0.471631	0.128655	{'k': 1, 'n_sf': 20}
0.092620	0.549167	0.152581	{'k': 3, 'n_sf': 10}
0.154690	0.644546	0.133644	{'k': 2, 'n_sf': 20}
0.081483	0.354264	0.153570	{'k': 3, 'n_sf': 10}
